seed,x,y,r,f_spiral,f_circles,margin,router_spiral,oracle_spiral,composite_correct,region_match
53,0.59442,0.14306,0.61140,0.06234,0.14307,1.80804,1,0,1,0
53,0.69738,0.81928,1.07590,0.03554,0.75083,1.43252,1,0,0,0
53,-0.35307,0.53938,0.64466,0.02233,0.06718,1.70511,1,0,1,0
53,0.91000,0.19917,0.93154,0.06490,0.98550,1.37649,1,0,0,0
53,-0.61101,-0.80202,1.00825,0.98750,0.97216,1.68831,1,0,1,0
53,0.40456,0.79497,0.89199,0.02995,0.74439,1.42417,1,0,0,0
53,0.31574,-0.72151,0.78758,0.99086,0.81270,1.71734,1,0,1,0
53,-0.91962,0.71128,1.16259,0.02112,0.95267,1.33340,1,0,0,0
53,-0.28869,-0.56017,0.63019,0.98662,0.80115,1.72165,1,0,1,0
53,-0.87850,0.57138,1.04797,0.02173,0.95251,1.33426,1,0,0,0
53,0.90020,0.30854,0.95161,0.06283,0.98553,1.37397,1,0,0,0
53,-0.67881,0.02794,0.67938,0.05073,0.12541,1.78048,1,0,1,0
53,-0.46013,-0.99923,1.10009,0.98799,0.83230,1.71364,1,0,1,0
53,0.56914,0.52922,0.77718,0.03782,0.73672,1.44363,1,0,0,0
53,0.85223,0.19609,0.87450,0.06500,0.98538,1.37667,1,0,0,0
53,-0.39530,0.32250,0.51016,0.02362,0.11968,1.60508,1,0,1,0
53,-0.11344,0.79438,0.80244,0.02148,0.38152,1.50284,1,0,1,0
53,-0.67817,-0.39092,0.78277,0.98444,0.68850,1.74338,1,0,1,0
53,-0.68326,-0.11308,0.69255,0.93106,0.12471,1.59791,1,0,0,0
53,-0.48318,-0.49347,0.69064,0.98634,0.68991,1.74232,1,0,1,0
53,-0.22839,0.74235,0.77668,0.02155,0.37913,1.50273,1,0,1,0
53,0.30491,0.48084,0.56936,0.03790,0.72837,1.44787,1,0,0,0
53,0.36615,-0.67001,0.76353,0.99075,0.10212,1.46002,1,0,0,0
53,-0.93493,-0.39325,1.01427,0.98449,0.98340,1.68647,1,0,1,0
53,0.57821,-0.16785,0.60208,0.98908,0.10022,1.45803,1,0,0,0
53,-0.58958,0.39219,0.70811,0.02302,0.12515,1.59317,1,0,1,0
53,0.61322,0.93443,1.11768,0.02941,0.75342,1.41943,1,0,0,0
53,-0.86023,0.49907,0.99452,0.02210,0.85819,1.36774,1,0,0,0
53,0.89161,-0.33654,0.95301,0.98867,0.98617,1.68521,1,0,1,0
53,0.38020,0.49986,0.62802,0.03782,0.73108,1.44636,1,0,0,0
53,-0.44390,0.62909,0.76994,0.02178,0.98642,1.32266,1,0,0,0
53,0.84738,-0.64508,1.06498,0.98963,0.98887,1.68449,1,0,1,0
53,0.13176,0.88761,0.89734,0.02142,0.74263,1.40784,1,0,0,0
53,0.94655,-0.87437,1.28860,0.99012,0.98920,1.68434,1,0,1,0
53,-0.59843,0.69697,0.91863,0.01677,0.98653,1.31627,1,0,0,0
53,0.99565,-0.51659,1.12169,0.98929,0.98634,1.68507,1,0,1,0
53,0.80031,-0.64333,1.02682,0.98962,0.98880,1.68450,1,0,1,0
53,0.41051,-0.86373,0.95633,0.99114,0.89633,1.70151,1,0,1,0
53,0.62139,-0.75401,0.97706,0.98987,0.98863,1.68450,1,0,1,0
53,-0.37981,0.19056,0.42494,0.03228,0.11856,1.67635,1,0,1,0
53,-0.29341,0.54645,0.62024,0.02237,0.06701,1.70616,1,0,1,0
53,0.14887,-0.45498,0.47872,0.99015,0.09934,1.45622,1,0,0,0
53,-0.94344,-0.53246,1.08333,0.98522,0.98372,1.68628,1,0,1,0
53,0.23506,-0.65954,0.70018,0.99072,0.80787,1.71852,1,0,1,0
53,0.90338,0.18003,0.92115,0.06530,0.98548,1.37698,1,0,0,0
53,-0.17908,-0.64099,0.66553,0.98693,0.80763,1.72003,1,0,1,0
53,0.36545,0.95660,1.02403,0.02899,0.74984,1.42006,1,0,0,0
53,-0.07241,0.84670,0.84979,0.02134,0.98228,1.32352,1,0,0,0
53,-0.30440,-0.95825,1.00544,0.98788,0.83000,1.71425,1,0,1,0
53,0.96077,-0.45802,1.06436,0.98911,0.98628,1.68512,1,0,1,0
53,-0.66307,0.43851,0.79495,0.02264,0.12736,1.58746,1,0,1,0
53,-0.69114,0.70434,0.98680,0.02133,0.98653,1.32205,1,0,0,0
53,0.11451,0.61181,0.62243,0.02258,0.73003,1.41471,1,0,0,0
53,0.42767,0.40603,0.58972,0.03897,0.72777,1.45049,1,0,0,0
53,-0.03608,0.54263,0.54383,0.02275,0.72286,1.41762,1,0,0,0
53,0.85354,0.64141,1.06767,0.02648,0.97831,1.33146,1,0,0,0
53,0.58694,0.51476,0.78069,0.03800,0.73648,1.44412,1,0,0,0
53,0.68003,0.98215,1.19459,0.02419,0.93015,1.34538,1,0,0,0
53,0.53330,-0.57428,0.78371,0.99053,0.10048,1.45771,1,0,0,0
54,0.25663,-0.01082,0.25686,0.94020,0.04360,0.25020,1,1,1,1
54,-0.02123,0.32481,0.32551,0.01248,0.04371,0.40847,1,1,1,1
54,0.22536,0.09644,0.24512,0.93348,0.04360,0.24393,1,1,1,1
54,0.15675,-0.33947,0.37391,0.98781,0.02589,0.34996,1,1,1,1
54,0.03881,0.09888,0.10622,0.18795,0.04371,0.36214,1,1,1,1
54,-0.11157,0.18454,0.21564,0.01304,0.04379,0.41079,1,1,1,1
54,-0.26935,-0.10313,0.28842,0.31948,0.02582,0.30369,1,1,1,1
54,-0.17025,0.28466,0.33169,0.01272,0.06353,0.39158,1,1,1,1
54,-0.34828,-0.00192,0.34829,0.31214,0.02562,0.30328,1,1,1,1
54,0.02092,-0.19710,0.19821,0.98679,0.02580,0.35012,1,1,1,1
54,-0.05984,-0.02542,0.06502,0.97114,0.04379,0.32407,1,1,1,1
54,-0.10755,0.19170,0.21981,0.01301,0.04378,0.41067,1,1,1,1
54,-0.14338,0.03068,0.14662,0.72343,0.04384,0.26886,1,1,1,1
54,-0.31915,-0.04571,0.32241,0.31513,0.02556,0.30325,1,1,1,1
54,-0.13802,-0.32964,0.35737,0.97463,0.05980,0.31091,1,1,1,1
54,-0.04373,0.00684,0.04427,0.19912,0.04378,0.35598,1,1,1,1
54,-0.36171,0.11021,0.37812,0.11964,0.06428,0.46097,1,1,1,1
54,-0.05080,-0.17038,0.17779,0.98639,0.02580,0.35016,1,1,1,1
54,-0.02596,0.21425,0.21581,0.01286,0.04373,0.41010,1,1,1,1
54,-0.00567,-0.11117,0.11131,0.98628,0.02573,0.35023,1,1,1,1
54,0.06469,0.32486,0.33123,0.01243,0.04365,0.40829,1,1,1,1
54,-0.29844,-0.14533,0.33194,0.32005,0.04011,0.32316,1,1,1,1
54,0.27991,-0.05267,0.28482,0.94270,0.03279,0.24073,1,1,1,1
54,-0.11125,0.38311,0.39894,0.01235,0.30532,0.29844,1,1,1,1
54,-0.12662,-0.20314,0.23937,0.96459,0.02586,0.35371,1,1,1,1
54,-0.07390,0.13544,0.15429,0.18343,0.04377,0.36509,1,1,1,1
54,0.09376,-0.36418,0.37606,0.98771,0.02594,0.34994,1,1,1,1
54,0.04358,-0.30071,0.30385,0.98731,0.02589,0.35001,1,1,1,1
54,-0.19242,-0.27598,0.33644,0.97379,0.05947,0.31024,1,1,1,1
54,-0.08054,0.05074,0.09519,0.19360,0.04379,0.35903,1,1,1,1
54,0.20774,-0.24077,0.31800,0.98761,0.02577,0.35005,1,1,1,1
54,0.19443,0.03287,0.19719,0.93695,0.04363,0.24616,1,1,1,1
54,0.05174,0.17070,0.17837,0.17975,0.04369,0.36728,1,1,1,1
54,-0.02735,-0.34774,0.34881,0.97542,0.05952,0.31193,1,1,1,1
54,0.25641,0.23154,0.34548,0.17415,0.19434,0.46656,1,1,1,1
54,0.11614,-0.24629,0.27230,0.98734,0.02581,0.35006,1,1,1,1
54,-0.04195,-0.07747,0.08810,0.96425,0.02571,0.35406,1,1,1,1
54,0.29649,-0.25405,0.39044,0.95228,0.02576,0.36154,1,1,1,1
54,-0.10617,-0.35039,0.36612,0.97500,0.05988,0.31124,1,1,1,1
54,-0.04588,0.26165,0.26564,0.01271,0.04373,0.40943,1,1,1,1
54,0.22082,0.27221,0.35052,0.16979,0.19363,0.45986,1,1,1,1
54,0.04298,0.11597,0.12367,0.18596,0.04370,0.36335,1,1,1,1
54,-0.12785,-0.27792,0.30592,0.97421,0.05921,0.31088,1,1,1,1
54,-0.30847,-0.16336,0.34906,0.32038,0.04022,0.32330,1,1,1,1
54,0.18750,-0.07161,0.20071,0.94277,0.04365,0.25527,1,1,1,1
54,-0.17169,0.28447,0.33227,0.01272,0.06354,0.39158,1,1,1,1
54,-0.01089,0.15075,0.15114,0.18182,0.04373,0.36603,1,1,1,1
54,-0.01926,0.32640,0.32696,0.01247,0.04371,0.40844,1,1,1,1
54,-0.26640,0.28681,0.39144,0.01279,0.30984,0.29851,1,1,1,1
54,0.17758,0.22059,0.28319,0.17487,0.04360,0.37039,1,1,1,1
54,0.06715,-0.20424,0.21500,0.98699,0.02579,0.35011,1,1,1,1
54,0.01009,0.22197,0.22220,0.17398,0.04370,0.37124,1,1,1,1
54,0.16703,0.14540,0.22145,0.18299,0.04362,0.36504,1,1,1,1
54,-0.31076,0.09311,0.32441,0.12092,0.06375,0.45920,1,1,1,1
54,-0.14703,-0.16625,0.22194,0.96433,0.02584,0.35383,1,1,1,1
54,-0.12310,-0.13107,0.17981,0.96423,0.02579,0.35393,1,1,1,1
54,0.01506,0.27799,0.27840,0.01261,0.04369,0.40906,1,1,1,1
54,0.13153,-0.18563,0.22751,0.98714,0.02575,0.35012,1,1,1,1
54,-0.02970,-0.39796,0.39907,0.97582,0.06006,0.31194,1,1,1,1
54,-0.12078,-0.35650,0.37641,0.97497,0.06001,0.31112,1,1,1,1
54,-0.35233,0.09209,0.36417,0.11986,0.06411,0.46054,1,1,1,1
54,0.05007,-0.29062,0.29490,0.98729,0.02588,0.35002,1,1,1,1
54,0.17621,-0.02122,0.17748,0.93988,0.04365,0.24973,1,1,1,1
54,-0.31021,0.05097,0.31437,0.12088,0.02557,0.35667,1,1,1,1
54,-0.13971,-0.01557,0.14058,0.93589,0.04384,0.24547,1,1,1,1
54,0.10095,-0.10377,0.14477,0.94362,0.02568,0.29287,1,1,1,1
54,0.07978,-0.27619,0.28748,0.98734,0.02586,0.35003,1,1,1,1
54,0.02957,0.01268,0.03217,0.19841,0.04373,0.35626,1,1,1,1
54,-0.10706,0.07973,0.13349,0.19002,0.04380,0.36112,1,1,1,1
54,-0.18641,0.26341,0.32269,0.01281,0.06355,0.39188,1,1,1,1
54,0.33767,0.05023,0.34138,0.93771,0.19562,0.30519,1,1,1,1
54,0.15629,0.23524,0.28242,0.17322,0.04361,0.37156,1,1,1,1
54,0.10446,0.19934,0.22505,0.17680,0.04365,0.36917,1,1,1,1
54,0.05571,0.28142,0.28688,0.01257,0.04367,0.40892,1,1,1,1
54,-0.36442,0.06430,0.37005,0.11952,0.06408,0.46072,1,1,1,1
54,-0.16713,0.19664,0.25807,0.01304,0.06305,0.39306,1,1,1,1
54,0.05748,-0.18522,0.19393,0.98688,0.02578,0.35013,1,1,1,1
54,0.15997,0.22349,0.27484,0.17448,0.04361,0.37069,1,1,1,1
54,-0.13229,0.09084,0.16048,0.18864,0.04382,0.36197,1,1,1,1
54,0.17995,-0.27032,0.32474,0.98764,0.02581,0.35003,1,1,1,1
54,-0.11120,-0.35761,0.37450,0.97504,0.05998,0.31120,1,1,1,1
54,-0.01960,0.19024,0.19125,0.17734,0.04373,0.36898,1,1,1,1
54,-0.05032,0.13667,0.14564,0.18334,0.04376,0.36511,1,1,1,1
54,-0.04969,0.38982,0.39298,0.01229,0.11048,0.37273,1,1,1,1
54,-0.34864,0.09450,0.36122,0.11995,0.06409,0.46044,1,1,1,1
54,-0.30990,-0.01899,0.31048,0.31438,0.02555,0.30322,1,1,1,1
54,0.05350,-0.15919,0.16794,0.98674,0.02575,0.35016,1,1,1,1
54,-0.27172,0.08553,0.28486,0.12191,0.06338,0.45783,1,1,1,1
54,-0.21839,0.18333,0.28513,0.01313,0.06342,0.39315,1,1,1,1
54,0.04789,-0.09189,0.10362,0.98640,0.02569,0.35024,1,1,1,1
54,-0.01905,-0.20991,0.21077,0.98670,0.02583,0.35011,1,1,1,1
54,0.35090,-0.12652,0.37301,0.94700,0.04799,0.26786,1,1,1,1
54,-0.20599,0.24716,0.32174,0.01288,0.06364,0.39210,1,1,1,1
54,-0.03462,-0.28650,0.28858,0.98698,0.02591,0.35003,1,1,1,1
54,-0.04460,-0.30443,0.30768,0.98702,0.02593,0.35001,1,1,1,1
54,-0.04403,0.09929,0.10862,0.18775,0.04376,0.36238,1,1,1,1
54,-0.25606,0.04815,0.26055,0.12228,0.02548,0.35528,1,1,1,1
54,-0.00536,0.09041,0.09056,0.18887,0.04374,0.36165,1,1,1,1
54,-0.14415,0.20136,0.24764,0.01300,0.04380,0.41062,1,1,1,1
54,-0.21986,-0.04671,0.22476,0.31913,0.02575,0.30358,1,1,1,1
54,0.02519,0.33531,0.33626,0.01242,0.04368,0.40823,1,1,1,1
54,0.07416,-0.00111,0.07417,0.20016,0.04370,0.35528,1,1,1,1
54,-0.10859,0.32289,0.34066,0.01254,0.06320,0.39117,1,1,1,1
54,0.12345,-0.14371,0.18945,0.98693,0.02571,0.35017,1,1,1,1
54,0.16524,0.11181,0.19951,0.18678,0.04363,0.36268,1,1,1,1
54,0.00629,-0.10861,0.10880,0.98632,0.02572,0.35023,1,1,1,1
54,-0.11226,-0.10843,0.15607,0.96415,0.02577,0.35400,1,1,1,1
54,-0.30944,0.17959,0.35778,0.12105,0.06418,0.45981,1,1,1,1
54,-0.00005,-0.03704,0.03704,0.97137,0.04376,0.32436,1,1,1,1
54,0.10350,-0.01452,0.10452,0.93864,0.04369,0.24804,1,1,1,1
54,0.18490,-0.06192,0.19499,0.94223,0.04365,0.25405,1,1,1,1
54,0.34873,-0.07545,0.35680,0.94452,0.03293,0.24690,1,1,1,1
54,-0.17817,-0.23886,0.29799,0.97350,0.04031,0.33138,1,1,1,1
54,0.12197,-0.20006,0.23431,0.98717,0.02577,0.35011,1,1,1,1
54,0.03674,-0.12472,0.13002,0.98652,0.02572,0.35020,1,1,1,1
54,0.20857,0.21101,0.29669,0.17604,0.04359,0.36955,1,1,1,1
54,-0.31272,-0.15519,0.34910,0.31988,0.04019,0.32327,1,1,1,1
54,0.04897,-0.13869,0.14708,0.98663,0.02573,0.35018,1,1,1,1
54,0.14826,0.21503,0.26119,0.17531,0.04362,0.37012,1,1,1,1
54,-0.12313,0.04434,0.13087,0.72335,0.04382,0.26887,1,1,1,1
54,-0.26359,0.12690,0.29254,0.12217,0.06352,0.45789,1,1,1,1
54,0.19353,0.16414,0.25376,0.18102,0.04360,0.36626,1,1,1,1
54,-0.17700,0.32879,0.37341,0.01257,0.30613,0.29852,1,1,1,1
54,0.31556,0.23318,0.39236,0.17433,0.19579,0.46457,1,1,1,1
54,0.15458,-0.02344,0.15635,0.93976,0.04366,0.24956,1,1,1,1
54,0.17001,-0.02842,0.17236,0.94021,0.04365,0.25027,1,1,1,1
54,0.09056,-0.00069,0.09057,0.93766,0.04369,0.24691,1,1,1,1
54,-0.04675,-0.32484,0.32819,0.97512,0.02595,0.35144,1,1,1,1
54,-0.17294,0.20762,0.27021,0.01300,0.06315,0.39285,1,1,1,1
54,0.08722,0.03332,0.09336,0.19591,0.04369,0.35752,1,1,1,1
54,-0.32264,0.09621,0.33668,0.12062,0.06387,0.45961,1,1,1,1
54,-0.10563,0.29498,0.31332,0.01264,0.06303,0.39161,1,1,1,1
54,0.01120,-0.14846,0.14889,0.98653,0.02576,0.35018,1,1,1,1
54,0.21447,-0.14734,0.26021,0.94689,0.02568,0.35039,1,1,1,1
54,-0.09166,-0.34127,0.35336,0.97501,0.05972,0.31135,1,1,1,1
54,0.32963,-0.01385,0.32993,0.94116,0.03291,0.23975,1,1,1,1
54,-0.07811,0.33930,0.34818,0.01247,0.06303,0.39101,1,1,1,1
54,-0.16639,0.24693,0.29776,0.01285,0.06330,0.39221,1,1,1,1
54,0.15746,-0.27062,0.31309,0.98757,0.02582,0.35003,1,1,1,1
54,-0.25429,-0.26675,0.36854,0.68380,0.05963,0.28689,1,1,1,1
54,-0.11078,0.13220,0.17248,0.01324,0.04379,0.41164,1,1,1,1
54,-0.12272,-0.21583,0.24828,0.97363,0.02587,0.35175,1,1,1,1
54,0.22084,0.31327,0.38329,0.16574,0.19380,0.45316,1,1,1,1
54,0.04637,0.07120,0.08497,0.19126,0.04371,0.36019,1,1,1,1
54,0.35223,0.03619,0.35408,0.93868,0.19592,0.30543,1,1,1,1
54,-0.04723,-0.37722,0.38017,0.97556,0.05991,0.31178,1,1,1,1
54,-0.07144,0.26485,0.27432,0.01271,0.04375,0.40945,1,1,1,1
54,-0.16111,0.07607,0.17817,0.71885,0.04384,0.26996,1,1,1,1
54,0.11313,-0.35405,0.37169,0.98773,0.02592,0.34995,1,1,1,1
54,0.03020,0.00330,0.03038,0.19959,0.04373,0.35564,1,1,1,1
54,-0.12116,-0.33586,0.35704,0.97479,0.05979,0.31108,1,1,1,1
54,-0.04263,-0.09288,0.10219,0.96433,0.02572,0.35401,1,1,1,1
54,-0.15962,0.15911,0.22538,0.01317,0.04382,0.41134,1,1,1,1
54,0.07007,0.18314,0.19609,0.17844,0.04367,0.36812,1,1,1,1
54,0.35688,0.16830,0.39457,0.93090,0.19654,0.30435,1,1,1,1
54,-0.38943,-0.08132,0.39783,0.31385,0.07024,0.36070,1,1,1,1
54,0.29140,0.23340,0.37335,0.17416,0.19520,0.46521,1,1,1,1
54,-0.27115,0.17883,0.32481,0.01320,0.06385,0.39309,1,1,1,1
54,0.27370,0.17354,0.32408,0.18036,0.19453,0.47862,1,1,1,1
54,0.21471,-0.18095,0.28079,0.94849,0.02571,0.36371,1,1,1,1
54,0.12060,-0.13275,0.17935,0.98687,0.02570,0.35018,1,1,1,1
54,0.29430,0.26843,0.39833,0.17063,0.19541,0.45829,1,1,1,1
54,-0.08976,0.23101,0.24784,0.01285,0.04376,0.41001,1,1,1,1
54,-0.00769,0.38347,0.38354,0.01229,0.04369,0.40763,1,1,1,1
54,0.18511,-0.34735,0.39359,0.98793,0.02589,0.34995,1,1,1,1
54,0.19593,-0.32716,0.38134,0.98789,0.02586,0.34997,1,1,1,1
54,-0.16624,-0.08376,0.18615,0.96381,0.02576,0.35411,1,1,1,1
54,0.25204,0.10881,0.27453,0.93309,0.04358,0.24377,1,1,1,1
54,-0.26706,0.22967,0.35223,0.01300,0.06407,0.39223,1,1,1,1
54,0.03377,0.30646,0.30831,0.01250,0.04368,0.40861,1,1,1,1
54,-0.00624,-0.18301,0.18312,0.98663,0.02580,0.35014,1,1,1,1
54,0.15446,0.17649,0.23453,0.17950,0.04362,0.36730,1,1,1,1
54,-0.32400,0.14464,0.35481,0.12064,0.06413,0.46002,1,1,1,1
54,0.10158,-0.31159,0.32773,0.98754,0.02588,0.34999,1,1,1,1
54,0.22620,-0.23262,0.32447,0.98764,0.02576,0.35006,1,1,1,1
54,0.00425,0.13426,0.13432,0.18375,0.04372,0.36478,1,1,1,1
54,-0.28365,-0.05536,0.28900,0.31694,0.02550,0.30319,1,1,1,1
54,0.04941,0.23311,0.23829,0.17295,0.04368,0.37190,1,1,1,1
54,-0.15486,0.00405,0.15491,0.72499,0.04385,0.26850,1,1,1,1
54,0.23099,-0.05574,0.23762,0.94237,0.04362,0.25434,1,1,1,1
54,0.25748,-0.12217,0.28499,0.94602,0.02565,0.33437,1,1,1,1
54,-0.07144,-0.25406,0.26391,0.98670,0.02589,0.35007,1,1,1,1
54,-0.20392,0.19227,0.28027,0.01309,0.06334,0.39303,1,1,1,1
54,-0.13530,-0.00242,0.13532,0.72648,0.04384,0.26816,1,1,1,1
54,0.24700,0.12204,0.27550,0.93218,0.04358,0.24350,1,1,1,1
54,0.48873,-0.96417,1.08096,0.98912,0.97321,0.33001,1,0,1,0
54,0.80696,0.19780,0.83085,0.93554,0.86019,0.32578,1,0,1,0
54,-0.64876,-0.98136,1.17642,0.97703,0.97708,0.32902,1,0,1,0
54,-0.99478,-0.73536,1.23707,0.65390,0.97729,0.29734,1,0,1,0
54,-0.31874,0.67860,0.74973,0.01164,0.34365,0.29699,1,0,1,0
54,0.75998,0.66869,1.01228,0.01061,0.87214,0.25645,1,0,0,0
54,0.02923,-0.69120,0.69182,0.97803,0.06296,0.31214,1,0,0,0
54,-0.96614,-0.33401,1.02225,0.30290,0.96399,0.28116,1,0,0,0
54,0.02075,-0.70967,0.70997,0.97810,0.06320,0.31206,1,0,0,0
54,0.32940,0.25295,0.41531,0.17241,0.19620,0.46014,1,0,1,0
54,0.29195,-0.61137,0.67750,0.98893,0.49502,0.33725,1,0,0,0
54,-0.44116,0.35933,0.56898,0.01269,0.32926,0.29789,1,0,1,0
54,-0.75374,0.83245,1.12299,0.01152,0.76214,0.26588,1,0,0,0
54,-0.41875,0.59805,0.73008,0.01191,0.34518,0.29707,1,0,1,0
54,-0.03484,0.54254,0.54365,0.01185,0.31211,0.29800,1,0,1,0
54,-0.52331,-0.35228,0.63084,0.31956,0.52958,0.34246,1,0,0,0
54,0.56179,0.60759,0.82751,0.01072,0.86353,0.25718,1,0,0,0
54,-0.88635,-0.90029,1.26338,0.97532,0.97754,0.32888,1,0,1,0
54,-0.03116,0.69304,0.69374,0.01148,0.32356,0.29750,1,0,1,0
54,0.68051,0.77196,1.02909,0.01042,0.87213,0.25642,1,0,0,0
54,-0.02202,-0.63315,0.63353,0.97750,0.06255,0.31190,1,0,0,0
54,-0.55744,0.18980,0.58887,0.11501,0.09700,0.49108,1,0,1,0
54,-0.47737,0.30597,0.56701,0.02080,0.32797,0.30161,1,0,1,0
54,-0.77264,0.73350,1.06536,0.00838,0.75982,0.26545,1,0,0,0
54,-0.72494,-0.34986,0.80495,0.31204,0.96053,0.28229,1,0,0,0
54,-0.68134,-0.55615,0.87950,0.65542,0.73211,0.32719,1,0,1,0
54,-0.00403,0.60365,0.60367,0.01168,0.31457,0.29785,1,0,1,0
54,0.89563,-0.50005,1.02577,0.99007,0.92256,0.33006,1,0,1,0
54,-0.90129,0.57640,1.06984,0.01958,0.75904,0.26781,1,0,0,0
54,0.30515,0.56277,0.64018,0.01083,0.35396,0.29631,1,0,1,0
54,-0.66937,0.85927,1.08921,0.01140,0.76040,0.26602,1,0,0,0
54,-0.82181,-0.72268,1.09436,0.65929,0.97666,0.29755,1,0,1,0
54,-0.44749,-0.77075,0.89124,0.97654,0.97502,0.32897,1,0,1,0
54,0.13414,0.62497,0.63920,0.01072,0.87582,0.25617,1,0,0,0
54,-0.93804,-0.02960,0.93851,0.07689,0.98757,0.25721,1,0,0,0
54,-0.17594,-0.49113,0.52169,0.97580,0.06168,0.31081,1,0,0,0
54,0.06855,0.69332,0.69670,0.01059,0.87825,0.25595,1,0,0,0
54,0.32497,-0.57835,0.66339,0.98893,0.49423,0.33726,1,0,0,0
54,-0.28969,-0.90635,0.95152,0.97802,0.97486,0.32910,1,0,1,0
54,0.94077,-0.09912,0.94597,0.94966,0.99228,0.32673,1,0,1,0
54,0.29739,0.37298,0.47703,0.16066,0.33952,0.35541,1,0,1,0
54,0.61050,0.48415,0.77917,0.15417,0.86157,0.27846,1,0,0,0
54,0.95532,0.44234,1.05276,0.92442,0.87274,0.32473,1,0,1,0
54,-0.45459,-0.98659,1.08628,0.97784,0.97628,0.32909,1,0,1,0
54,0.45423,-0.56803,0.72731,0.98966,0.51091,0.33693,1,0,1,0
54,-0.39952,0.39491,0.56176,0.01253,0.32877,0.29783,1,0,1,0
54,0.11043,0.49871,0.51079,0.01190,0.23871,0.30103,1,0,1,0
54,-0.54087,-0.31387,0.62534,0.31741,0.52582,0.34308,1,0,0,0
54,0.66408,0.14253,0.67921,0.93663,0.32052,0.33063,1,0,0,0
54,0.35790,0.76001,0.84006,0.01043,0.86014,0.25741,1,0,0,0
54,0.86235,0.03537,0.86307,0.94379,0.99187,0.32622,1,0,1,0
54,-0.26864,0.54543,0.60799,0.01197,0.33023,0.29753,1,0,1,0
54,0.99154,0.89446,1.33537,0.01459,0.88239,0.25632,1,0,0,0
54,-0.29513,-0.95203,0.99673,0.97824,0.97519,0.32912,1,0,1,0
54,0.87061,0.44550,0.97798,0.92258,0.87010,0.32458,1,0,1,0
54,0.85964,-0.63052,1.06609,0.99023,0.99394,0.33017,1,0,1,0
54,-0.59828,0.51859,0.79175,0.02022,0.74609,0.26917,1,0,0,0
54,0.23884,-0.93025,0.96042,0.97471,0.97212,0.32881,1,0,1,0
54,-0.24696,-0.50017,0.55782,0.97550,0.06208,0.31024,1,0,0,0
54,-0.79158,-0.26656,0.83526,0.30634,0.96091,0.28180,1,0,0,0
54,-0.89627,0.52408,1.03825,0.01966,0.75718,0.26800,1,0,0,0
54,0.05013,-0.91397,0.91534,0.97917,0.97106,0.32918,1,0,1,0
54,-0.57488,-0.26278,0.63210,0.31413,0.52331,0.34352,1,0,0,0
54,0.73048,0.15185,0.74610,0.93696,0.32640,0.33143,1,0,0,0
54,-0.53441,-0.84689,1.00141,0.97666,0.97596,0.32899,1,0,1,0
54,-0.01841,-0.94998,0.95016,0.97912,0.99664,0.32926,1,0,1,0
54,-0.19826,-0.63277,0.66310,0.97673,0.06332,0.31068,1,0,0,0
54,0.41228,-0.76349,0.86769,0.99013,0.53564,0.33624,1,0,1,0
54,-0.36397,-0.27753,0.45770,0.32274,0.06021,0.34820,1,0,1,0
54,-0.45628,-0.72130,0.85350,0.97614,0.99010,0.32899,1,0,1,0
54,-0.89510,-0.52511,1.03776,0.64576,0.96427,0.29866,1,0,1,0
54,-0.57753,0.57761,0.81680,0.01209,0.74762,0.26733,1,0,0,0
54,0.40893,-0.13651,0.43111,0.94791,0.04828,0.27015,1,0,0,0
54,-0.87196,0.83026,1.20401,0.00824,0.76544,0.26495,1,0,0,0
54,0.17550,-0.66649,0.68921,0.98881,0.48699,0.33734,1,0,0,0
54,-0.38216,-0.98741,1.05879,0.97811,0.97591,0.32911,1,0,1,0
54,0.62222,0.69605,0.93362,0.01055,0.86830,0.25676,1,0,0,0
54,-0.88664,-0.23407,0.91702,0.30166,0.96217,0.28128,1,0,0,0
54,-0.58617,-0.35938,0.68757,0.31749,0.54527,0.33988,1,0,0,0
54,0.39820,0.25165,0.47105,0.92616,0.19785,0.30400,1,0,0,0
54,0.56437,-0.05487,0.56703,0.94538,0.48511,0.33973,1,0,0,0
54,-0.29048,0.84299,0.89163,0.01124,0.74700,0.26721,1,0,0,0
54,-0.90823,0.81944,1.22326,0.01929,0.76615,0.26709,1,0,0,0
54,0.65924,-0.45791,0.80267,0.98972,0.98947,0.33011,1,0,1,0
54,-0.94611,0.43389,1.04086,0.01970,0.96422,0.25054,1,0,0,0
54,0.89654,0.90622,1.27476,0.01025,0.88052,0.25570,1,0,0,0
54,0.96201,0.42049,1.04989,0.92581,0.87241,0.32485,1,0,1,0
54,-0.48022,-0.06966,0.48525,0.30985,0.07162,0.36277,1,0,1,0
54,0.69739,-0.62757,0.93819,0.99007,0.99359,0.33016,1,0,1,0
54,-0.68475,-0.59101,0.90453,0.65720,0.73574,0.32677,1,0,1,0
54,-0.98292,0.32295,1.03462,0.02218,0.96526,0.25087,1,0,0,0
54,0.84890,-0.86533,1.21220,0.99051,0.99459,0.33020,1,0,1,0
54,-0.83169,0.03193,0.83230,0.07733,0.98685,0.25733,1,0,0,0
54,-0.77756,0.42124,0.88434,0.02002,0.74923,0.26883,1,0,0,0
54,0.88068,0.86923,1.23740,0.01030,0.87953,0.25579,1,0,0,0
54,-0.79493,0.64610,1.02439,0.01968,0.75781,0.26795,1,0,0,0
